property_type,places,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,lat,lon
apartment,Cuauhtemoc,"19.41498,-99.177444",2980000.0,MXN,2953042.08,157005.72,75.0,75.0,2093.4096,39733.33333,19.41498,-99.177444
house,Cuauhtemoc,"19.407011,-99.151322",2723000.0,MXN,2698366.9,143465.29,255.0,255.0,562.6089803921569,10678.43137,19.407011,-99.151322
apartment,GustavoAMadero,"19.527514,-99.15184",680000.0,MXN,673848.36,35826.8,80.0,80.0,447.83500000000004,8500.0,19.527514,-99.15184
house,Tlalpan,"19.298051,-99.200428",2950000.0,MXN,2923313.36,155425.12,240.0,240.0,647.6046666666666,12291.66667,19.298051,-99.200428
apartment,BenitoJuarez,"19.380937,-99.179545",3160000.0,MXN,3131413.62,166489.28,98.0,98.0,1698.8702040816327,32244.89796,19.380937,-99.179545
apartment,Coyoacan,"19.350214,-99.162146",704376.0,MXN,698003.93,37111.09,59.0,59.0,629.0015254237287,11938.57627,19.350214,-99.162146
apartment,BenitoJuarez,"19.371992,-99.157853",5250000.0,MXN,5203740.73,276669.63,120.0,120.0,2305.58025,43750.0,19.371992,-99.157853
apartment,Cuauhtemoc,"19.413009,-99.17109",5500000.0,MXN,5450245.5,289775.66,127.0,127.0,2281.69811023622,43307.08661,19.413009,-99.17109
apartment,GustavoAMadero,"19.473001,-99.087491",900000.0,MXN,891858.25,47417.83,79.0,79.0,600.2256962025317,11392.40506,19.473001,-99.087491
house,Coyoacan,"19.350214,-99.162146",3580000.0,MXN,3548455.62,188662.34,261.0,261.0,722.844214559387,13716.4751,19.350214,-99.162146
apartment,BenitoJuarez,"19.387651,-99.142257",750000.0,MXN,743215.24,39514.86,85.0,85.0,464.88070588235297,8823.529412,19.387651,-99.142257
apartment,BenitoJuarez,"19.380937,-99.179545",3741000.0,MXN,3707157.79,197100.13,98.0,98.0,2011.2258163265305,38173.46939,19.380937,-99.179545
apartment,GustavoAMadero,"19.523341,-99.1517",874880.0,MXN,866965.58,46094.35,65.0,65.0,709.1438461538461,13459.69231,19.523341,-99.1517
apartment,AlvaroObregon,"19.390806,-99.195413",5256900.0,MXN,5209344.54,276967.57,118.0,118.0,2347.182797,44550.0,19.390806,-99.195413
apartment,Cuauhtemoc,"19.431629,-99.162762",2136666.0,MXN,2117336.98,112573.41,112.0,112.0,1005.1197321428572,19077.375,19.431629,-99.162762
house,Iztapalapa,"19.3679737853,-99.112149328",1550000.0,MXN,1535978.09,81664.04,126.0,126.0,648.1273016,12190.302301587302,19.3679737853,-99.112149328
apartment,BenitoJuarez,"19.371992,-99.157853",8245000.0,MXN,8172350.99,434503.07,265.0,205.0,1639.634226,40219.5122,19.371992,-99.157853
apartment,BenitoJuarez,"19.383952,-99.160229",3305220.0,MXN,3275320.08,174140.42,100.0,100.0,1741.4042000000002,33052.2,19.383952,-99.160229
house,AlvaroObregon,"19.346731,-99.230759",3110000.0,MXN,3082596.91,163893.82,350.0,350.0,468.2680571428572,8885.714286,19.346731,-99.230759
apartment,Cuauhtemoc,"19.409748,-99.13548",1500000.0,MXN,1486430.48,79029.72,65.0,65.0,1215.841846153846,23076.92308,19.409748,-99.13548
apartment,Cuauhtemoc,"19.408577,-99.165807",5000000.0,MXN,4954768.48,263432.41,140.0,140.0,1881.6600714285712,35714.28571,19.408577,-99.165807
apartment,BenitoJuarez,"19.368676,-99.169409",5987000.0,MXN,5932839.82,315433.97,121.0,121.0,2606.8923140495867,49479.33884,19.368676,-99.169409
house,Coyoacan,"19.348655,-99.126983",3110000.0,MXN,3081866.01,163854.96,70.0,70.0,2340.7851428571425,44428.57143,19.348655,-99.126983
apartment,GustavoAMadero,"19.490352,-99.101241",812760.0,MXN,805407.43,42821.46,73.0,73.0,586.5953424657534,11133.69863,19.490352,-99.101241
apartment,BenitoJuarez,"19.3741362486,-99.1737089756",4550000.0,MXN,4509908.71,239780.35,94.0,94.0,2550.8547872340428,48404.25532,19.3741362486,-99.1737089756
house,AlvaroObregon,"19.3480033,-99.2342296",3698000.0,MXN,3664546.76,194834.61,246.0,280.0,792.0106098,13207.14286,19.3480033,-99.2342296
house,Cuauhtemoc,"19.411699,-99.166247",4382050.0,MXN,4342408.67,230874.8,120.0,120.0,1923.9566666666665,36517.08333,19.411699,-99.166247
store,Cuauhtemoc,"19.445845,-99.149765",700000.0,MXN,693832.02,36889.28,21.0,21.0,1756.632381,33333.33333,19.445845,-99.149765
house,Cuajimalpa,"19.361321,-99.289923",12500000.0,MXN,12386921.49,658581.04,450.0,450.0,1463.5134222222223,27777.77778,19.361321,-99.289923
apartment,AlvaroObregon,"19.377369,-99.198052",1217687.0,MXN,1206957.62,64170.86,75.0,75.0,855.6114666666667,16235.82667,19.377369,-99.198052
apartment,MiguelHidalgo,"19.433077,-99.198212",1100000.0,USD,20689350.0,1100000.0,220.0,220.0,5000.0,94042.5,19.433077,-99.198212
house,Iztapalapa,"19.3151483,-99.0904163",2300000.0,MXN,2279733.89,121207.64,160.0,168.0,757.54775,13690.47619,19.3151483,-99.0904163
apartment,Tlahuac,"19.283388,-99.055038",165000.0,MXN,163507.18,8693.26,86.0,86.0,101.0844186,1918.604651,19.283388,-99.055038
apartment,Iztacalco,"19.3776513,-99.1284592",2200000.0,MXN,2180615.17,115937.75,74.0,74.0,1566.726351,29729.72973,19.3776513,-99.1284592
house,VenustianoCarranza,"19.45617,-99.122453",602666.0,MXN,597214.07,31752.35,120.0,120.0,264.60291666666666,5022.216667,19.45617,-99.122453
apartment,Tlalpan,"19.2646519778,-99.2082488537",1760000.0,MXN,1744492.13,92750.2,106.0,106.0,875.0018868,16603.77358,19.2646519778,-99.2082488537
apartment,MiguelHidalgo,"19.444649,-99.20299",7927625.0,MXN,7855909.45,417678.68,243.0,243.0,1718.8423045267489,32623.97119,19.444649,-99.20299
apartment,Cuauhtemoc,"19.459752,-99.157982",1980000.0,MXN,1962088.23,104319.23,85.0,85.0,1227.2850588235294,23294.11765,19.459752,-99.157982
house,Coyoacan,"19.3426613,-99.1656811",2000000.0,MXN,1982377.34,105397.95,214.0,184.0,492.513785,10869.56522,19.3426613,-99.1656811
apartment,VenustianoCarranza,"19.414261,-99.104118",2700000.0,MXN,2675574.95,142253.5,89.0,89.0,1598.3539325842696,30337.07865,19.414261,-99.104118
apartment,Cuajimalpa,"19.392937,-99.263313",1600000.0,USD,30093600.0,1600000.0,400.0,400.0,4000.0,4000.0,19.392937,-99.263313
apartment,BenitoJuarez,"23.634501,-102.552788",4567800.0,MXN,4526478.43,240661.32,107.0,107.0,2249.171214953271,42689.71963,23.634501,-102.552788
apartment,VenustianoCarranza,"19.452365,-99.124572",1040000.0,MXN,1030591.82,54793.94,90.0,90.0,608.8215555555556,11555.55556,19.452365,-99.124572
apartment,Tlalpan,"19.3024064,-99.2018433",11500000.0,MXN,11395967.83,605894.56,240.0,240.0,2524.560667,47916.66667,19.3024064,-99.2018433
apartment,BenitoJuarez,"19.380292,-99.168756",1920000.0,MXN,1902630.99,101158.04,76.0,76.0,1331.026842105263,25263.15789,19.380292,-99.168756
apartment,Cuauhtemoc,"19.44661,-99.160309",1980000.0,MXN,1962088.23,104319.23,85.0,85.0,1227.2850588235294,23294.11765,19.44661,-99.160309
apartment,MiguelHidalgo,"19.4371807,-99.2039273",11500000.0,MXN,11398670.23,606038.24,337.0,337.0,1798.333056,34124.62908,19.4371807,-99.2039273
house,Tlalpan,"19.281164,-99.20237",2474667.0,MXN,2452280.44,130381.5,220.0,220.0,592.6431818181818,11248.48636,19.281164,-99.20237
house,Coyoacan,"19.31855,-99.150632",961000.0,MXN,952306.51,50631.71,160.0,160.0,316.4481875,6006.25,19.31855,-99.150632
house,GustavoAMadero,"19.473964,-99.069871",2638000.0,MXN,2614135.86,138986.94,212.0,212.0,655.5987735849056,12443.39623,19.473964,-99.069871
house,AlvaroObregon,"19.320067,-99.203696",4988179.0,MXN,4944226.69,262871.93,160.0,160.0,1642.9495625,31176.11875,19.320067,-99.203696
apartment,AlvaroObregon,"19.390806,-99.195413",1190000.0,MXN,1179234.83,62696.91,65.0,65.0,964.5678461538462,18307.69231,19.390806,-99.195413
house,Iztapalapa,"19.370043,-99.075081",1573000.0,MXN,1558770.04,82875.83,208.0,208.0,398.4414903846154,7562.5,19.370043,-99.075081
apartment,Cuauhtemoc,"19.451561,-99.157205",850000.0,MXN,842310.64,44783.51,55.0,55.0,814.2456363636364,15454.54545,19.451561,-99.157205
house,MagdalenaContreras,"19.317922,-99.236124",3350000.0,MXN,3320482.11,176541.57,350.0,350.0,504.4044857142857,9571.428571,19.317922,-99.236124
apartment,MiguelHidalgo,"19.407269,-99.190754",2550000.0,USD,47961675.0,2550000.0,300.0,300.0,8500.0,8500.0,19.407269,-99.190754
house,Tlalpan,"19.291353,-99.183563",4270000.0,MXN,4231372.31,224971.28,199.0,199.0,1130.508944723618,21457.28643,19.291353,-99.183563
apartment,BenitoJuarez,"19.391964,-99.148527",2985500.0,MXN,2958492.22,157295.49,75.0,75.0,2097.2732,39806.66667,19.391964,-99.148527
apartment,GustavoAMadero,"19.506042,-99.153915",2000000.0,MXN,1981907.31,105372.96,58.0,58.0,1816.7751724137931,34482.75862,19.506042,-99.153915
house,AlvaroObregon,"19.351912,-99.190111",2850000.0,USD,53604225.0,2850000.0,579.0,579.0,4922.279792746114,4922.279793,19.351912,-99.190111
apartment,Cuauhtemoc,"19.456941,-99.156312",756667.0,MXN,749999.65,39875.57,60.0,60.0,664.5928333333334,12611.11667,19.456941,-99.156312
apartment,Coyoacan,"19.350214,-99.162146",1339000.0,MXN,1326887.01,70547.2,42.0,42.0,1679.695238095238,31880.95238,19.350214,-99.162146
apartment,Cuauhtemoc,"19.416541,-99.170405",5927804.0,MXN,5875572.45,312389.21,140.0,140.0,2231.3515,42341.45714,19.416541,-99.170405
apartment,Cuauhtemoc,"19.451244,-99.152434",2311800.0,MXN,2290886.77,121800.61,67.0,67.0,1817.919552238806,34504.47761,19.451244,-99.152434
apartment,Iztacalco,"19.392349,-99.07093",1168000.0,MXN,1157433.89,61537.81,52.0,52.0,1183.419423076923,22461.53846,19.392349,-99.07093
apartment,BenitoJuarez,"23.634501,-102.552788",1784560.0,MXN,1768416.36,94022.19,57.0,57.0,1649.512105263158,31308.07018,23.634501,-102.552788
apartment,Cuauhtemoc,"19.407407,-99.179342",4900000.0,MXN,4855673.26,258163.77,101.0,101.0,2556.0769306930692,48514.85149,19.407407,-99.179342
apartment,Tlalpan,"19.284672,-99.220367",2800000.0,MXN,2774670.35,147522.15,110.0,110.0,1341.1104545454546,25454.54545,19.284672,-99.220367
apartment,GustavoAMadero,"19.506042,-99.153915",2000000.0,MXN,1981907.31,105372.96,58.0,58.0,1816.7751724137931,34482.75862,19.506042,-99.153915
apartment,MiguelHidalgo,"19.420166,-99.220367",885000.0,USD,16645522.5,885000.0,300.0,300.0,2950.0,2950.0,19.420166,-99.220367
apartment,Coyoacan,"19.302569,-99.167059",1460000.0,MXN,1446792.32,76922.26,95.0,95.0,809.708,15368.42105,19.302569,-99.167059
apartment,Iztacalco,"19.392349,-99.07093",1168000.0,MXN,1157433.89,61537.81,52.0,52.0,1183.419423076923,22461.53846,19.392349,-99.07093
apartment,Iztacalco,"19.4174,-99.069769",683850.0,MXN,677663.67,36029.65,52.0,52.0,692.8778846153847,13150.96154,19.4174,-99.069769
house,AlvaroObregon,"19.360891,-99.22231",754667.0,MXN,747840.06,39760.75,120.0,120.0,331.33958333333334,6288.891667,19.360891,-99.22231
apartment,Cuajimalpa,"19.396924,-99.258499",1000000.0,USD,18808500.0,1000000.0,430.0,430.0,2325.5813953488373,2325.581395,19.396924,-99.258499
apartment,AlvaroObregon,"19.377369,-99.198052",1217687.0,MXN,1206671.35,64155.64,70.0,70.0,916.5091428571428,17395.52857,19.377369,-99.198052
apartment,Xochimilco,"19.2572314,-99.1029664",649000.0,MXN,643281.35,34201.63,55.0,55.0,621.8478182,11800.0,19.2572314,-99.1029664
apartment,Cuajimalpa,"19.3853152969,-99.253924191",14000000.0,MXN,13876642.15,737785.69,290.0,290.0,2544.0885862068963,48275.86207,19.3853152969,-99.253924191
apartment,Azcapotzalco,"19.473693,-99.164851",829333.0,MXN,821830.44,43694.63,60.0,60.0,728.2438333333333,13822.21667,19.473693,-99.164851
apartment,Tlahuac,"19.305666,-99.051631",655000.0,MXN,649074.56,34509.64,55.0,55.0,627.448,11909.09091,19.305666,-99.051631
apartment,VenustianoCarranza,"19.4256393878,-99.0603733063",607000.0,MXN,601508.8,31980.69,62.0,62.0,515.8175806,9701.754838709678,19.4256393878,-99.0603733063
apartment,VenustianoCarranza,"19.43894,-99.099502",370000.0,MXN,366652.71,19493.99,60.0,60.0,324.89983333333333,6166.666667,19.43894,-99.099502
apartment,BenitoJuarez,"19.397356,-99.149456",1271466.0,MXN,1259963.92,66989.07,85.0,85.0,788.106705882353,14958.42353,19.397356,-99.149456
apartment,Iztacalco,"19.395901,-99.097612",1079336.0,MXN,1069825.59,56879.9,55.0,55.0,1034.18,19624.29091,19.395901,-99.097612
house,GustavoAMadero,"19.482945,-99.113471",2500000.0,MXN,2477384.14,131716.2,219.0,219.0,601.4438356164384,11415.52511,19.482945,-99.113471
house,AlvaroObregon,"19.378482,-99.220795",3820163.0,MXN,3785604.66,201270.95,100.0,100.0,2012.7095000000002,38201.63,19.378482,-99.220795
house,Cuauhtemoc,"19.411751,-99.163371",14900000.0,MXN,14765210.42,785028.6,300.0,300.0,2616.7619999999997,49666.66667,19.411751,-99.163371
apartment,Azcapotzalco,"19.468153,-99.189217",760000.0,MXN,753124.69,40041.72,65.0,65.0,616.0264615384616,11692.30769,19.468153,-99.189217
apartment,Cuauhtemoc,"19.4556542414,-99.1635117529",1953000.0,MXN,1935791.5,102921.1,65.0,65.0,1583.4015384615386,30046.15385,19.4556542414,-99.1635117529
apartment,Iztapalapa,"19.38855,-99.055877",490490.0,MXN,486052.83,25842.19,65.0,65.0,397.5721538461538,7546.0,19.38855,-99.055877
apartment,BenitoJuarez,"19.375626,-99.15461",3053000.0,MXN,3025381.64,160851.83,74.0,74.0,2173.6733783783784,41256.75676,19.375626,-99.15461
house,Xochimilco,"19.241568,-99.111031",300000.0,MXN,297286.02,15805.94,230.0,230.0,68.72147826086957,1304.347826,19.241568,-99.111031
house,BenitoJuarez,"19.380273,-99.155793",3179750.0,MXN,3150984.99,167529.84,130.0,130.0,1288.691076923077,24459.61538,19.380273,-99.155793
apartment,BenitoJuarez,"19.383952,-99.160229",2960000.0,MXN,2933918.54,155988.97,110.0,110.0,1418.0815454545454,26909.09091,19.383952,-99.160229
apartment,Iztacalco,"19.40135,-99.114726",556422.0,MXN,551388.29,29315.91,60.0,60.0,488.5985,9273.7,19.40135,-99.114726
house,BenitoJuarez,"19.386856,-99.189594",6599900.0,MXN,6541746.39,347807.98,220.0,220.0,1580.9453636363635,29999.54545,19.386856,-99.189594
apartment,Cuauhtemoc,"19.446829,-99.159454",2311800.0,MXN,2291429.96,121829.49,67.0,67.0,1818.3505970149254,34504.47761,19.446829,-99.159454
apartment,AlvaroObregon,"19.357122762,-99.1987748029",6560000.0,MXN,6502197.94,345705.29,170.0,170.0,2033.5605294117645,38588.23529,19.357122762,-99.1987748029
apartment,Cuajimalpa,"19.357350,-99.299792",850000.0,USD,15987225.0,850000.0,430.0,430.0,1976.744186,1976.744186,19.35735,-99.299792
apartment,Tlalpan,"19.288275,-99.167125",1875000.0,MXN,1858038.11,98787.15,75.0,75.0,1317.162,25000.0,19.288275,-99.167125
house,AlvaroObregon,"19.395069,-99.204927",1610000.0,MXN,1595435.33,84825.23,110.0,110.0,771.1384545454545,14636.36364,19.395069,-99.204927
apartment,VenustianoCarranza,"19.412056,-99.124259",1750000.0,MXN,1734580.24,92223.21,115.0,115.0,801.9409565217392,15217.3913,19.412056,-99.124259
apartment,Cuauhtemoc,"19.422201,-99.159447",2700000.0,MXN,2675574.95,142253.5,80.0,80.0,1778.16875,33750.0,19.422201,-99.159447
apartment,Cuauhtemoc,"19.438765,-99.147814",2795000.0,MXN,2769715.63,147258.72,97.0,97.0,1518.1311340206187,28814.43299,19.438765,-99.147814
house,Iztacalco,"19.391969,-99.061999",2230445.0,MXN,2210267.71,117514.3,388.0,388.0,302.87190721649483,5748.569588,19.391969,-99.061999
apartment,Coyoacan,"19.305561,-99.171219",1460000.0,MXN,1446792.32,76922.26,66.0,66.0,1165.488787878788,22121.21212,19.305561,-99.171219
apartment,Cuajimalpa,"19.357350,-99.299792",14500000.0,MXN,14372236.53,764135.18,350.0,350.0,2183.2433714285717,41428.57143,19.35735,-99.299792
house,MiguelHidalgo,"19.431753,-99.1757935",850000.0,USD,15987225.0,850000.0,184.0,576.0,4619.565217,1475.694444,19.431753,-99.1757935
apartment,GustavoAMadero,"19.469691,-99.085458",716000.0,MXN,709522.82,37723.52,54.0,54.0,698.5837037037037,13259.25926,19.469691,-99.085458
apartment,Cuauhtemoc,"19.404661,-99.133858",1117655.0,MXN,1107544.35,58885.31,36.0,36.0,1635.7030555555555,31045.97222,19.404661,-99.133858
apartment,Coyoacan,"19.350054,-99.123847",2880000.0,MXN,2854623.41,151773.05,250.0,250.0,607.0921999999999,11520.0,19.350054,-99.123847
apartment,Cuauhtemoc,"19.434204,-99.144922",1664228.0,MXN,1649172.91,87682.32,60.0,60.0,1461.372,27737.13333,19.434204,-99.144922
house,AlvaroObregon,"19.371502,-99.232647",11026933.0,MXN,10929771.69,581108.1,90.0,90.0,6456.756666666666,122521.4778,19.371502,-99.232647
house,Iztapalapa,"19.337206,-99.068855",1406000.0,MXN,1393280.82,74077.19,208.0,208.0,356.14033653846155,6759.615385,19.337206,-99.068855
apartment,MiguelHidalgo,"19.432657,-99.177444",4000000.0,MXN,3963814.82,210745.93,89.0,89.0,2367.931797752809,44943.82022,19.432657,-99.177444
apartment,AlvaroObregon,"19.336596,-99.257874",4500000.0,MXN,4459291.65,237089.17,250.0,250.0,948.3566800000001,18000.0,19.336596,-99.257874
house,Tlalpan,"19.278377,-99.163514",4500000.0,MXN,4459291.65,237089.17,210.0,210.0,1128.9960476190477,21428.57143,19.278377,-99.163514
house,AlvaroObregon,"19.3360288,-99.2021638",12050000.0,MXN,11940992.26,634872.12,123.0,295.0,5161.561951,40847.45763,19.3360288,-99.2021638
apartment,Azcapotzalco,"19.492195,-99.182526",452000.0,MXN,447911.07,23814.29,70.0,70.0,340.20414285714287,6457.142857,19.492195,-99.182526
apartment,AlvaroObregon,"19.331932,-99.246689",3200000.0,MXN,3171051.78,168596.74,53.0,53.0,3181.0705660377357,60377.35849,19.331932,-99.246689
house,GustavoAMadero,"19.488638,-99.127011",8400000.0,MXN,8324011.26,442566.46,510.0,510.0,867.7773725490197,16470.58824,19.488638,-99.127011
apartment,AlvaroObregon,"19.33923,-99.218987",4500000.0,MXN,4459291.65,237089.17,102.0,102.0,2324.4036274509804,44117.64706,19.33923,-99.218987
apartment,BenitoJuarez,"19.371992,-99.157853",5750000.0,MXN,5699335.11,303019.12,173.0,122.0,1751.555607,47131.14754,19.371992,-99.157853
apartment,Coyoacan,"19.327989,-99.112402",1078000.0,MXN,1068247.94,56796.02,140.0,140.0,405.6858571428571,7700.0,19.327989,-99.112402
apartment,Cuauhtemoc,"19.417923,-99.148384",850000.0,MXN,842310.64,44783.51,59.0,59.0,759.0425423728814,14406.77966,19.417923,-99.148384
house,Iztapalapa,"19.34052,-99.028802",1480000.0,MXN,1466611.4,77975.99,220.0,220.0,354.4363181818182,6727.272727,19.34052,-99.028802
house,Coyoacan,"19.339127,-99.1693",18900000.0,MXN,18733466.87,996010.68,553.0,553.0,1801.1043037974684,34177.21519,19.339127,-99.1693
apartment,GustavoAMadero,"19.538101,-99.142645",293000.0,MXN,298311.64,15860.47,44.0,44.0,360.4652273,6659.090909,19.538101,-99.142645
apartment,Cuajimalpa,"19.367696,-99.294202",1493000.0,MXN,1479493.91,78660.92,60.0,60.0,1311.0153333333333,24883.33333,19.367696,-99.294202
house,MiguelHidalgo,"19.4019875,-99.2250805",18500000.0,MXN,18336991.4,974931.09,777.0,429.0,1254.737568,43123.54312,19.4019875,-99.2250805
house,GustavoAMadero,"19.471301,-99.070833",2638000.0,MXN,2614135.86,138986.94,212.0,212.0,655.5987735849056,12443.39623,19.471301,-99.070833
house,GustavoAMadero,"19.453265,-99.055316",2750000.0,MXN,2725122.75,144887.83,100.0,100.0,1448.8782999999999,27500.0,19.453265,-99.055316
apartment,AlvaroObregon,"19.361111,-99.194061",891000.0,MXN,882939.64,46943.65,70.0,70.0,670.6235714285715,12728.57143,19.361111,-99.194061
apartment,MiguelHidalgo,"19.441147,-99.16983",709000.0,MXN,702586.06,37354.71,85.0,85.0,439.46717647058824,8341.176471,19.441147,-99.16983
apartment,AlvaroObregon,"19.377369,-99.198052",1217687.0,MXN,1206957.62,64170.86,70.0,70.0,916.7265714285714,17395.52857,19.377369,-99.198052
apartment,Cuajimalpa,"19.357350,-99.299792",1706400.0,MXN,1690963.33,89904.21,47.0,47.0,1912.8555319148938,36306.38298,19.35735,-99.299792
apartment,AlvaroObregon,"19.3767718109,-99.2540234327",34310000.0,MXN,34007685.33,1808101.94,360.0,360.0,5022.505389,95305.55556,19.3767718109,-99.2540234327
apartment,BenitoJuarez,"19.371992,-99.157853",2600000.0,MXN,2576479.55,136984.85,74.0,74.0,1851.146622,35135.13514,19.371992,-99.157853
apartment,Cuajimalpa,"19.357350,-99.299792",9500000.0,MXN,9416292.89,500640.29,210.0,210.0,2384.0013809523807,45238.09524,19.35735,-99.299792
house,Xochimilco,"19.237345,-99.092361",3950000.0,MXN,3914267.21,208111.61,595.0,595.0,349.76741176470586,6638.655462,19.237345,-99.092361
house,MilpaAlta,"19.1858525,-99.0764613",750000.0,MXN,743391.47,39524.23,100.0,80.0,395.2423,9375.0,19.1858525,-99.0764613
house,Azcapotzalco,"19.48454,-99.213987",1553333.0,MXN,1539281.05,81839.65,175.0,175.0,467.65514285714283,8876.188571,19.48454,-99.213987
house,Coyoacan,"19.3437444,-99.1561883",2209000.0,MXN,2189535.85,116412.04,146.0,198.0,797.3427397,11156.56566,19.3437444,-99.1561883
apartment,BenitoJuarez,"19.394358,-99.177444",4100000.0,MXN,4063873.78,216065.81,73.0,73.0,2959.805616,56164.38356,19.394358,-99.177444
apartment,Iztapalapa,"19.317497,-99.091085",792000.0,MXN,785021.46,41737.59,88.0,88.0,474.2907954545454,9000.0,19.317497,-99.091085
apartment,BenitoJuarez,"19.391512,-99.173552",4220000.0,MXN,4181824.71,222336.96,73.0,73.0,3045.7117808219177,57808.21918,19.391512,-99.173552
store,Coyoacan,"19.350214,-99.162146",2800000.0,MXN,2775328.27,147557.13,85.0,85.0,1735.966235,32941.17647,19.350214,-99.162146
